fin_de_semana,hora_date,linea,estacion,total
False,16,LineaE,Entre Rios,318.7391304347826
False,16,LineaE,General Belgrano,394.2608695652174
False,16,LineaE,Independencia.H,540.4782608695652
False,16,LineaE,Jose Maria Moreno,201.1304347826087
False,16,LineaE,Jujuy,265.69565217391306
False,16,LineaE,Medalla Milagrosa,101.17391304347827
False,16,LineaE,Pichincha,156.34782608695653
False,16,LineaE,Pza. de los Virreyes,361.2173913043478
False,16,LineaE,Retiro E,388.1304347826087
False,16,LineaE,San Jose,209.47826086956522
False,16,LineaE,Urquiza,283.5217391304348
False,16,LineaE,Varela,113.1304347826087
False,16,LineaH,Caseros,611.5217391304348
False,16,LineaH,Cordoba,822.7391304347826
False,16,LineaH,Corrientes,649.695652173913
False,16,LineaH,Facultad de Derecho,568.695652173913
False,16,LineaH,Hospitales,711.9565217391304
False,16,LineaH,Humberto I,503.5652173913044
False,16,LineaH,Inclan,594.6086956521739
False,16,LineaH,Las Heras,1409.9130434782608
False,16,LineaH,Once,1104.8695652173913
False,16,LineaH,Patricios,850.8695652173913
False,16,LineaH,Santa Fe,1237.9130434782608
False,16,LineaH,Venezuela,670.6521739130435
False,17,LineaA,Acoyte,1120.9130434782608
False,17,LineaA,Alberti,509.8695652173913
False,17,LineaA,Carabobo,871.3478260869565
False,17,LineaA,Castro Barros,825.695652173913
False,17,LineaA,Congreso,1463.8695652173913
False,17,LineaA,Flores,776.2173913043479
False,17,LineaA,Lima,993.304347826087
False,17,LineaA,Loria,782.1739130434783
False,17,LineaA,Pasco,294.1304347826087
False,17,LineaA,Peru,2425.391304347826
False,17,LineaA,Piedras,1465.4782608695652
False,17,LineaA,Plaza Miserere,1120.7391304347825
False,17,LineaA,Plaza de Mayo,3607.086956521739
False,17,LineaA,Primera Junta,843.7391304347826
False,17,LineaA,Puan,591.4347826086956
False,17,LineaA,Rio de Janeiro,858.695652173913
False,17,LineaA,Saenz PeÃÂ±a ,1117.5217391304348
False,17,LineaA,San Pedrito,2113.0
False,17,LineaB,Angel Gallardo,1295.6521739130435
False,17,LineaB,Callao.B,1876.2173913043478
False,17,LineaB,Carlos Gardel,1313.0
False,17,LineaB,Carlos Pellegrini,2294.695652173913
False,17,LineaB,Dorrego,1266.304347826087
False,17,LineaB,Echeverria,444.3478260869565
False,17,LineaB,Federico Lacroze,2017.695652173913
False,17,LineaB,Florida,3286.0434782608695
False,17,LineaB,Leandro N. Alem,3606.782608695652
False,17,LineaB,Los Incas,831.1304347826087
False,17,LineaB,Malabia,1677.2608695652175
False,17,LineaB,Medrano,1568.2173913043478
False,17,LineaB,Pasteur,1306.695652173913
False,17,LineaB,Pueyrredon,1087.0434782608695
False,17,LineaB,Rosas,1742.608695652174
False,17,LineaB,Tronador,774.9565217391304
False,17,LineaB,Uruguay,1733.4347826086957
False,17,LineaC,Avenida de Mayo,695.3913043478261
False,17,LineaC,Constitucion,3494.782608695652
False,17,LineaC,Diagonal Norte,983.7826086956521
False,17,LineaC,General San Martin,1278.7391304347825
False,17,LineaC,Independencia,621.695652173913
False,17,LineaC,Lavalle,1701.608695652174
False,17,LineaC,Mariano Moreno,1067.1739130434783
False,17,LineaC,Retiro,3841.478260869565
False,17,LineaC,San Juan,482.5217391304348
False,17,LineaD,9 de julio,1104.608695652174
False,17,LineaD,AgÃÂ¼ero,949.4347826086956
False,17,LineaD,Bulnes,1404.9565217391305
False,17,LineaD,Callao,1896.7391304347825
False,17,LineaD,Catedral,5977.304347826087
False,17,LineaD,Congreso de Tucuman,2900.695652173913
False,17,LineaD,Facultad de Medicina,1897.5217391304348
False,17,LineaD,Jose Hernandez,1166.5652173913043
False,17,LineaD,Juramento,1566.0434782608695
False,17,LineaD,Ministro Carranza,1214.6521739130435
False,17,LineaD,Olleros,1282.9130434782608
False,17,LineaD,Palermo,1739.0869565217392
False,17,LineaD,Plaza Italia,1095.0869565217392
False,17,LineaD,Pueyrredon.D,875.8260869565217
False,17,LineaD,Scalabrini Ortiz,1099.5652173913043
False,17,LineaD,Tribunales,1765.4347826086957
False,17,LineaE,Avenida La Plata,394.8695652173913
False,17,LineaE,Boedo,333.4347826086956
False,17,LineaE,Bolivar,2451.6521739130435
False,17,LineaE,Catalinas,1081.0434782608695
False,17,LineaE,Correo Central,1090.608695652174
False,17,LineaE,Emilio Mitre,267.82608695652175
False,17,LineaE,Entre Rios,377.8695652173913
False,17,LineaE,General Belgrano,491.4347826086956
False,17,LineaE,Independencia.H,1036.1304347826087
False,17,LineaE,Jose Maria Moreno,250.2173913043478
False,17,LineaE,Jujuy,274.7391304347826
False,17,LineaE,Medalla Milagrosa,126.81818181818181
False,17,LineaE,Pichincha,153.04545454545453
False,17,LineaE,Pza. de los Virreyes,433.3478260869565
False,17,LineaE,Retiro E,595.2173913043479
False,17,LineaE,San Jose,204.1304347826087
False,17,LineaE,Urquiza,219.65217391304347
False,17,LineaE,Varela,145.45454545454547
False,17,LineaH,Caseros,901.5652173913044
False,17,LineaH,Cordoba,913.7391304347826
False,17,LineaH,Corrientes,700.1739130434783
False,17,LineaH,Facultad de Derecho,782.7391304347826
False,17,LineaH,Hospitales,794.2173913043479
False,17,LineaH,Humberto I,573.4347826086956
False,17,LineaH,Inclan,509.7391304347826
False,17,LineaH,Las Heras,1482.7826086956522
False,17,LineaH,Once,1142.695652173913
False,17,LineaH,Patricios,1351.7826086956522
False,17,LineaH,Santa Fe,1309.0434782608695
False,17,LineaH,Venezuela,696.4782608695652
False,18,LineaA,Acoyte,1063.2173913043478
False,18,LineaA,Alberti,480.95652173913044
False,18,LineaA,Carabobo,763.6086956521739
False,18,LineaA,Castro Barros,835.6521739130435
False,18,LineaA,Congreso,1281.608695652174
False,18,LineaA,Flores,640.2173913043479
False,18,LineaA,Lima,1055.7391304347825
False,18,LineaA,Loria,777.0
False,18,LineaA,Pasco,288.30434782608694
False,18,LineaA,Peru,2426.2608695652175
False,18,LineaA,Piedras,1420.1739130434783
False,18,LineaA,Plaza Miserere,1043.1304347826087
False,18,LineaA,Plaza de Mayo,3265.8695652173915
False,18,LineaA,Primera Junta,817.695652173913
False,18,LineaA,Puan,501.0869565217391
False,18,LineaA,Rio de Janeiro,779.4782608695652
False,18,LineaA,Saenz PeÃÂ±a ,948.9565217391304
False,18,LineaA,San Pedrito,1414.391304347826
False,18,LineaB,Angel Gallardo,1214.391304347826
False,18,LineaB,Callao.B,1740.2608695652175
False,18,LineaB,Carlos Gardel,1365.0
False,18,LineaB,Carlos Pellegrini,2573.695652173913
False,18,LineaB,Dorrego,1179.2608695652175
False,18,LineaB,Echeverria,345.5217391304348
False,18,LineaB,Federico Lacroze,1776.8260869565217
False,18,LineaB,Florida,3265.782608695652
False,18,LineaB,Leandro N. Alem,3840.304347826087
False,18,LineaB,Los Incas,729.8260869565217
False,18,LineaB,Malabia,1708.8695652173913
False,18,LineaB,Medrano,1529.0
False,18,LineaB,Pasteur,1351.0869565217392
False,18,LineaB,Pueyrredon,1091.5652173913043
False,18,LineaB,Rosas,1739.7391304347825
False,18,LineaB,Tronador,684.3478260869565
False,18,LineaB,Uruguay,1793.2608695652175
False,18,LineaC,Avenida de Mayo,607.695652173913
False,18,LineaC,Constitucion,3423.086956521739
False,18,LineaC,Diagonal Norte,873.1304347826087
False,18,LineaC,General San Martin,1368.695652173913
False,18,LineaC,Independencia,582.8695652173913
False,18,LineaC,Lavalle,1781.1304347826087
False,18,LineaC,Mariano Moreno,1043.2173913043478
False,18,LineaC,Retiro,3829.9565217391305
False,18,LineaC,San Juan,457.7391304347826
False,18,LineaD,9 de julio,1066.3478260869565
False,18,LineaD,AgÃÂ¼ero,894.9130434782609
False,18,LineaD,Bulnes,1333.304347826087
False,18,LineaD,Callao,1743.5217391304348
False,18,LineaD,Catedral,5886.260869565217
False,18,LineaD,Congreso de Tucuman,3146.3478260869565
False,18,LineaD,Facultad de Medicina,1837.1304347826087
False,18,LineaD,Jose Hernandez,1036.695652173913
False,18,LineaD,Juramento,1651.0869565217392
False,18,LineaD,Ministro Carranza,1289.8695652173913
False,18,LineaD,Olleros,1252.1304347826087
False,18,LineaD,Palermo,1915.2173913043478
False,18,LineaD,Plaza Italia,1066.5652173913043
False,18,LineaD,Pueyrredon.D,859.0434782608696
False,18,LineaD,Scalabrini Ortiz,1114.608695652174
False,18,LineaD,Tribunales,1984.7826086956522
False,18,LineaE,Avenida La Plata,373.3478260869565
False,18,LineaE,Boedo,327.2173913043478
False,18,LineaE,Bolivar,1869.608695652174
False,18,LineaE,Catalinas,1393.2608695652175
False,18,LineaE,Correo Central,1219.695652173913
False,18,LineaE,Emilio Mitre,202.43478260869566
False,18,LineaE,Entre Rios,323.7826086956522
False,18,LineaE,General Belgrano,467.04347826086956
False,18,LineaE,Independencia.H,794.695652173913
False,18,LineaE,Jose Maria Moreno,288.4782608695652
False,18,LineaE,Jujuy,248.1304347826087
False,18,LineaE,Medalla Milagrosa,106.3913043478261
False,18,LineaE,Pichincha,141.30434782608697
False,18,LineaE,Pza. de los Virreyes,358.39130434782606
False,18,LineaE,Retiro E,627.9130434782609
False,18,LineaE,San Jose,234.2608695652174
False,18,LineaE,Urquiza,200.69565217391303
False,18,LineaE,Varela,110.65217391304348
False,18,LineaH,Caseros,978.9565217391304
False,18,LineaH,Cordoba,921.2608695652174
False,18,LineaH,Corrientes,834.1304347826087
False,18,LineaH,Facultad de Derecho,1016.1739130434783
False,18,LineaH,Hospitales,782.0869565217391
False,18,LineaH,Humberto I,515.2173913043479
False,18,LineaH,Inclan,410.4347826086956
False,18,LineaH,Las Heras,1244.0869565217392
False,18,LineaH,Once,1134.608695652174
False,18,LineaH,Patricios,1760.695652173913
False,18,LineaH,Santa Fe,1330.304347826087
False,18,LineaH,Venezuela,659.0869565217391
False,19,LineaA,Acoyte,789.1739130434783
False,19,LineaA,Alberti,372.3478260869565
False,19,LineaA,Carabobo,501.7391304347826
False,19,LineaA,Castro Barros,608.9130434782609
False,19,LineaA,Congreso,1016.304347826087
False,19,LineaA,Flores,440.17391304347825
False,19,LineaA,Lima,560.5652173913044
False,19,LineaA,Loria,507.0
False,19,LineaA,Pasco,178.56521739130434
False,19,LineaA,Peru,1071.9130434782608
False,19,LineaA,Piedras,576.5217391304348
False,19,LineaA,Plaza Miserere,629.7826086956521
False,19,LineaA,Plaza de Mayo,1357.2608695652175
False,19,LineaA,Primera Junta,597.6086956521739
False,19,LineaA,Puan,455.5217391304348
False,19,LineaA,Rio de Janeiro,602.0
False,19,LineaA,Saenz PeÃÂ±a ,614.6521739130435
False,19,LineaA,San Pedrito,646.1304347826087
False,19,LineaB,Angel Gallardo,936.3478260869565
False,19,LineaB,Callao.B,1414.2173913043478
False,19,LineaB,Carlos Gardel,1169.7826086956522
False,19,LineaB,Carlos Pellegrini,1668.7826086956522
False,19,LineaB,Dorrego,666.9565217391304
False,19,LineaB,Echeverria,286.2608695652174
False,19,LineaB,Federico Lacroze,1074.2608695652175
False,19,LineaB,Florida,1821.7391304347825
False,19,LineaB,Leandro N. Alem,1909.9130434782608
False,19,LineaB,Los Incas,477.2608695652174
False,19,LineaB,Malabia,1061.0
False,19,LineaB,Medrano,1105.0434782608695
False,19,LineaB,Pasteur,904.9565217391304
False,19,LineaB,Pueyrredon,744.7826086956521
False,19,LineaB,Rosas,987.695652173913
False,19,LineaB,Tronador,296.82608695652175
False,19,LineaB,Uruguay,1185.1739130434783
False,19,LineaC,Avenida de Mayo,392.39130434782606
False,19,LineaC,Constitucion,2042.8695652173913
False,19,LineaC,Diagonal Norte,462.3478260869565
False,19,LineaC,General San Martin,752.2173913043479
False,19,LineaC,Independencia,372.4347826086956
False,19,LineaC,Lavalle,988.7826086956521
False,19,LineaC,Mariano Moreno,478.30434782608694
False,19,LineaC,Retiro,2225.695652173913
False,19,LineaC,San Juan,309.95652173913044
False,19,LineaD,9 de julio,560.304347826087
False,19,LineaD,AgÃÂ¼ero,721.8260869565217
False,19,LineaD,Bulnes,1188.7826086956522
False,19,LineaD,Callao,1296.391304347826
False,19,LineaD,Catedral,2516.217391304348
False,19,LineaD,Congreso de Tucuman,1651.6521739130435
False,19,LineaD,Facultad de Medicina,1453.2173913043478
False,19,LineaD,Jose Hernandez,731.6521739130435
False,19,LineaD,Juramento,1169.3478260869565
False,19,LineaD,Ministro Carranza,724.2608695652174
False,19,LineaD,Olleros,865.8695652173913
False,19,LineaD,Palermo,1175.304347826087
False,19,LineaD,Plaza Italia,797.3478260869565
False,19,LineaD,Pueyrredon.D,691.9565217391304
False,19,LineaD,Scalabrini Ortiz,829.4347826086956
False,19,LineaD,Tribunales,1073.695652173913
False,19,LineaE,Avenida La Plata,241.65217391304347
False,19,LineaE,Boedo,223.2173913043478
False,19,LineaE,Bolivar,922.0434782608696
False,19,LineaE,Catalinas,467.9130434782609
False,19,LineaE,Correo Central,555.5217391304348
False,19,LineaE,Emilio Mitre,145.56521739130434
False,19,LineaE,Entre Rios,229.30434782608697
False,19,LineaE,General Belgrano,228.82608695652175
False,19,LineaE,Independencia.H,550.0
False,19,LineaE,Jose Maria Moreno,167.7826086956522
False,19,LineaE,Jujuy,167.04347826086956
False,19,LineaE,Medalla Milagrosa,67.08695652173913
False,19,LineaE,Pichincha,109.26086956521739
False,19,LineaE,Pza. de los Virreyes,207.8695652173913
False,19,LineaE,Retiro E,305.2173913043478
False,19,LineaE,San Jose,199.30434782608697
False,19,LineaE,Urquiza,157.34782608695653
False,19,LineaE,Varela,76.08695652173913
False,19,LineaH,Caseros,362.2173913043478
False,19,LineaH,Cordoba,678.6086956521739
False,19,LineaH,Corrientes,480.82608695652175
False,19,LineaH,Facultad de Derecho,725.9565217391304
False,19,LineaH,Hospitales,340.2608695652174
False,19,LineaH,Humberto I,312.8695652173913
False,19,LineaH,Inclan,243.56521739130434
False,19,LineaH,Las Heras,976.2608695652174
False,19,LineaH,Once,753.7826086956521
False,19,LineaH,Patricios,634.5652173913044
False,19,LineaH,Santa Fe,1058.9130434782608
False,19,LineaH,Venezuela,435.60869565217394
False,20,LineaA,Acoyte,654.5217391304348
False,20,LineaA,Alberti,357.69565217391306
False,20,LineaA,Carabobo,390.82608695652175
False,20,LineaA,Castro Barros,521.9565217391304
False,20,LineaA,Congreso,881.2173913043479
False,20,LineaA,Flores,308.9130434782609
False,20,LineaA,Lima,380.5217391304348
False,20,LineaA,Loria,396.8695652173913
False,20,LineaA,Pasco,153.91304347826087
False,20,LineaA,Peru,742.6086956521739
False,20,LineaA,Piedras,413.1304347826087
False,20,LineaA,Plaza Miserere,375.7391304347826
False,20,LineaA,Plaza de Mayo,741.7391304347826
False,20,LineaA,Primera Junta,439.7391304347826
False,20,LineaA,Puan,320.2173913043478
False,20,LineaA,Rio de Janeiro,468.6521739130435
False,20,LineaA,Saenz PeÃÂ±a ,433.60869565217394
False,20,LineaA,San Pedrito,404.60869565217394
False,20,LineaB,Angel Gallardo,716.9130434782609
False,20,LineaB,Callao.B,1294.9565217391305
False,20,LineaB,Carlos Gardel,1047.2608695652175
False,20,LineaB,Carlos Pellegrini,1339.5652173913043
False,20,LineaB,Dorrego,388.0
False,20,LineaB,Echeverria,199.6086956521739
False,20,LineaB,Federico Lacroze,704.3913043478261
False,20,LineaB,Florida,1217.7391304347825
False,20,LineaB,Leandro N. Alem,1181.608695652174
False,20,LineaB,Los Incas,314.0
False,20,LineaB,Malabia,928.2608695652174
False,20,LineaB,Medrano,934.4347826086956
False,20,LineaB,Pasteur,695.5217391304348
False,20,LineaB,Pueyrredon,422.3478260869565
False,20,LineaB,Rosas,748.0434782608696
False,20,LineaB,Tronador,180.8695652173913
False,20,LineaB,Uruguay,868.695652173913
False,20,LineaC,Avenida de Mayo,330.1304347826087
False,20,LineaC,Constitucion,1552.7391304347825
False,20,LineaC,Diagonal Norte,401.5217391304348
False,20,LineaC,General San Martin,403.1304347826087
False,20,LineaC,Independencia,294.4782608695652
False,20,LineaC,Lavalle,671.1739130434783
False,20,LineaC,Mariano Moreno,341.60869565217394
False,20,LineaC,Retiro,1295.4347826086957
False,20,LineaC,San Juan,307.30434782608694
False,20,LineaD,9 de julio,257.69565217391306
False,20,LineaD,AgÃÂ¼ero,581.695652173913
False,20,LineaD,Bulnes,982.0869565217391
False,20,LineaD,Callao,1180.4347826086957
False,20,LineaD,Catedral,1373.0
False,20,LineaD,Congreso de Tucuman,1103.2173913043478
False,20,LineaD,Facultad de Medicina,1719.2173913043478
False,20,LineaD,Jose Hernandez,563.0
False,20,LineaD,Juramento,955.1739130434783
False,20,LineaD,Ministro Carranza,493.0
False,20,LineaD,Olleros,658.4347826086956
False,20,LineaD,Palermo,812.2173913043479
False,20,LineaD,Plaza Italia,551.0
False,20,LineaD,Pueyrredon.D,576.1304347826087
False,20,LineaD,Scalabrini Ortiz,666.695652173913
False,20,LineaD,Tribunales,724.7391304347826
False,20,LineaE,Avenida La Plata,167.34782608695653
False,20,LineaE,Boedo,177.7391304347826
False,20,LineaE,Bolivar,614.6086956521739
False,20,LineaE,Catalinas,249.1304347826087
False,20,LineaE,Correo Central,324.8695652173913
False,20,LineaE,Emilio Mitre,142.17391304347825
False,20,LineaE,Entre Rios,181.2173913043478
False,20,LineaE,General Belgrano,181.0
False,20,LineaE,Independencia.H,871.5217391304348
False,20,LineaE,Jose Maria Moreno,130.2608695652174
False,20,LineaE,Jujuy,141.7826086956522
False,20,LineaE,Medalla Milagrosa,45.43478260869565
False,20,LineaE,Pichincha,88.34782608695652
False,20,LineaE,Pza. de los Virreyes,179.43478260869566
False,20,LineaE,Retiro E,171.7391304347826
False,20,LineaE,San Jose,215.95652173913044
False,20,LineaE,Urquiza,120.82608695652173
False,20,LineaE,Varela,53.47826086956522
False,20,LineaH,Caseros,213.7826086956522
False,20,LineaH,Cordoba,437.2173913043478
False,20,LineaH,Corrientes,293.7826086956522
False,20,LineaH,Facultad de Derecho,870.9130434782609
False,20,LineaH,Hospitales,197.56521739130434
False,20,LineaH,Humberto I,238.2608695652174
False,20,LineaH,Inclan,158.2608695652174
False,20,LineaH,Las Heras,877.8695652173913
False,20,LineaH,Once,489.39130434782606
False,20,LineaH,Patricios,434.6521739130435
False,20,LineaH,Santa Fe,862.695652173913
False,20,LineaH,Venezuela,320.3478260869565
False,21,LineaA,Acoyte,405.69565217391306
False,21,LineaA,Alberti,201.0
False,21,LineaA,Carabobo,235.95652173913044
False,21,LineaA,Castro Barros,391.30434782608694
False,21,LineaA,Congreso,599.4782608695652
False,21,LineaA,Flores,177.3913043478261
False,21,LineaA,Lima,263.69565217391306
False,21,LineaA,Loria,354.82608695652175
False,21,LineaA,Pasco,87.0
False,21,LineaA,Peru,488.39130434782606
False,21,LineaA,Piedras,456.04347826086956
False,21,LineaA,Plaza Miserere,253.43478260869566
False,21,LineaA,Plaza de Mayo,490.30434782608694
False,21,LineaA,Primera Junta,258.4347826086956
False,21,LineaA,Puan,274.17391304347825
False,21,LineaA,Rio de Janeiro,339.7391304347826
False,21,LineaA,Saenz PeÃÂ±a ,277.1304347826087
False,21,LineaA,San Pedrito,259.5652173913044
False,21,LineaB,Angel Gallardo,468.39130434782606
False,21,LineaB,Callao.B,999.5652173913044
False,21,LineaB,Carlos Gardel,861.695652173913
False,21,LineaB,Carlos Pellegrini,1076.7826086956522
False,21,LineaB,Dorrego,271.5652173913044
False,21,LineaB,Echeverria,107.73913043478261
False,21,LineaB,Federico Lacroze,457.30434782608694
False,21,LineaB,Florida,724.695652173913
False,21,LineaB,Leandro N. Alem,791.5652173913044
False,21,LineaB,Los Incas,186.3913043478261
False,21,LineaB,Malabia,556.0434782608696
False,21,LineaB,Medrano,729.4347826086956
False,21,LineaB,Pasteur,467.04347826086956
False,21,LineaB,Pueyrredon,204.7391304347826
False,21,LineaB,Rosas,451.3478260869565
False,21,LineaB,Tronador,149.52173913043478
False,21,LineaB,Uruguay,550.1739130434783
False,21,LineaC,Avenida de Mayo,283.6521739130435
False,21,LineaC,Constitucion,1009.9565217391304
False,21,LineaC,Diagonal Norte,402.9130434782609
False,21,LineaC,General San Martin,330.4347826086956
False,21,LineaC,Independencia,275.30434782608694
False,21,LineaC,Lavalle,516.4782608695652
False,21,LineaC,Mariano Moreno,193.95652173913044
False,21,LineaC,Retiro,878.2173913043479
False,21,LineaC,San Juan,348.1304347826087
False,21,LineaD,9 de julio,172.47826086956522
False,21,LineaD,AgÃÂ¼ero,321.69565217391306
False,21,LineaD,Bulnes,629.2608695652174
False,21,LineaD,Callao,911.1739130434783
False,21,LineaD,Catedral,816.2173913043479
False,21,LineaD,Congreso de Tucuman,620.6086956521739
False,21,LineaD,Facultad de Medicina,1248.0434782608695
False,21,LineaD,Jose Hernandez,284.2173913043478
False,21,LineaD,Juramento,548.1739130434783
False,21,LineaD,Ministro Carranza,346.2173913043478
False,21,LineaD,Olleros,383.0
False,21,LineaD,Palermo,640.695652173913
False,21,LineaD,Plaza Italia,390.0
False,21,LineaD,Pueyrredon.D,341.2608695652174
False,21,LineaD,Scalabrini Ortiz,389.60869565217394
False,21,LineaD,Tribunales,431.6521739130435
False,21,LineaE,Avenida La Plata,116.08695652173913
False,21,LineaE,Boedo,118.26086956521739
False,21,LineaE,Bolivar,352.04347826086956
False,21,LineaE,Catalinas,122.6086956521739
False,21,LineaE,Correo Central,291.4347826086956
False,21,LineaE,Emilio Mitre,93.6086956521739
False,21,LineaE,Entre Rios,127.21739130434783
False,21,LineaE,General Belgrano,160.08695652173913
False,21,LineaE,Independencia.H,1123.608695652174
False,21,LineaE,Jose Maria Moreno,89.52173913043478
False,21,LineaE,Jujuy,105.6086956521739
False,21,LineaE,Medalla Milagrosa,32.56521739130435
False,21,LineaE,Pichincha,71.21739130434783
False,21,LineaE,Pza. de los Virreyes,90.30434782608695
False,21,LineaE,Retiro E,135.56521739130434
False,21,LineaE,San Jose,185.52173913043478
False,21,LineaE,Urquiza,106.73913043478261
False,21,LineaE,Varela,30.17391304347826
False,21,LineaH,Caseros,102.3913043478261
False,21,LineaH,Cordoba,350.7826086956522
False,21,LineaH,Corrientes,168.34782608695653
False,21,LineaH,Facultad de Derecho,822.7826086956521
False,21,LineaH,Hospitales,103.26086956521739
False,21,LineaH,Humberto I,153.7826086956522
False,21,LineaH,Inclan,102.43478260869566
False,21,LineaH,Las Heras,640.6521739130435
False,21,LineaH,Once,310.4782608695652
False,21,LineaH,Patricios,226.1304347826087
False,21,LineaH,Santa Fe,497.60869565217394
False,21,LineaH,Venezuela,230.7391304347826
False,22,LineaA,Acoyte,196.08695652173913
False,22,LineaA,Alberti,104.73913043478261
False,22,LineaA,Carabobo,128.56521739130434
False,22,LineaA,Castro Barros,200.1304347826087
False,22,LineaA,Congreso,351.7391304347826
False,22,LineaA,Flores,106.43478260869566
False,22,LineaA,Lima,187.17391304347825
False,22,LineaA,Loria,156.8695652173913
False,22,LineaA,Pasco,28.391304347826086
False,22,LineaA,Peru,191.30434782608697
False,22,LineaA,Piedras,142.8695652173913
False,22,LineaA,Plaza Miserere,170.2173913043478
False,22,LineaA,Plaza de Mayo,226.08695652173913
False,22,LineaA,Primera Junta,128.2608695652174
False,22,LineaA,Puan,86.21739130434783
False,22,LineaA,Rio de Janeiro,151.82608695652175
False,22,LineaA,Saenz PeÃÂ±a ,112.21739130434783
False,22,LineaA,San Pedrito,125.73913043478261
False,22,LineaB,Angel Gallardo,230.47826086956522
False,22,LineaB,Callao.B,583.0
False,22,LineaB,Carlos Gardel,754.304347826087
False,22,LineaB,Carlos Pellegrini,706.3478260869565
False,22,LineaB,Dorrego,159.56521739130434
False,22,LineaB,Echeverria,54.391304347826086
False,22,LineaB,Federico Lacroze,303.30434782608694
False,22,LineaB,Florida,274.5652173913044
False,22,LineaB,Leandro N. Alem,412.39130434782606
False,22,LineaB,Los Incas,103.8695652173913
False,22,LineaB,Malabia,294.3478260869565
False,22,LineaB,Medrano,396.0869565217391
False,22,LineaB,Pasteur,308.5652173913044
False,22,LineaB,Pueyrredon,93.30434782608695
False,22,LineaB,Rosas,268.2173913043478
False,22,LineaB,Tronador,121.6086956521739
False,22,LineaB,Uruguay,401.6521739130435
False,22,LineaC,Avenida de Mayo,97.1304347826087
False,22,LineaC,Constitucion,544.4347826086956
False,22,LineaC,Diagonal Norte,118.47826086956522
False,22,LineaC,General San Martin,135.82608695652175
False,22,LineaC,Independencia,185.6086956521739
False,22,LineaC,Lavalle,171.43478260869566
False,22,LineaC,Mariano Moreno,100.8695652173913
False,22,LineaC,Retiro,506.7826086956522
False,22,LineaC,San Juan,199.04347826086956
False,22,LineaD,9 de julio,96.56521739130434
False,22,LineaD,AgÃÂ¼ero,139.1304347826087
False,22,LineaD,Bulnes,367.69565217391306
False,22,LineaD,Callao,416.4782608695652
False,22,LineaD,Catedral,348.5652173913044
False,22,LineaD,Congreso de Tucuman,290.2173913043478
False,22,LineaD,Facultad de Medicina,741.2608695652174
False,22,LineaD,Jose Hernandez,139.04347826086956
False,22,LineaD,Juramento,279.5217391304348
False,22,LineaD,Ministro Carranza,164.7391304347826
False,22,LineaD,Olleros,206.3913043478261
False,22,LineaD,Palermo,383.1304347826087
False,22,LineaD,Plaza Italia,203.52173913043478
False,22,LineaD,Pueyrredon.D,154.65217391304347
False,22,LineaD,Scalabrini Ortiz,192.95652173913044
False,22,LineaD,Tribunales,231.95652173913044
False,22,LineaE,Avenida La Plata,58.73913043478261
False,22,LineaE,Boedo,65.3913043478261
False,22,LineaE,Bolivar,325.0869565217391
False,22,LineaE,Catalinas,61.78260869565217
False,22,LineaE,Correo Central,114.3913043478261
False,22,LineaE,Emilio Mitre,53.52173913043478
False,22,LineaE,Entre Rios,91.73913043478261
False,22,LineaE,General Belgrano,54.43478260869565
False,22,LineaE,Independencia.H,1082.9565217391305
False,22,LineaE,Jose Maria Moreno,50.391304347826086
False,22,LineaE,Jujuy,76.0
False,22,LineaE,Medalla Milagrosa,12.347826086956522
False,22,LineaE,Pichincha,34.78260869565217
False,22,LineaE,Pza. de los Virreyes,53.73913043478261
False,22,LineaE,Retiro E,66.43478260869566
False,22,LineaE,San Jose,70.8695652173913
False,22,LineaE,Urquiza,37.78260869565217
False,22,LineaE,Varela,14.521739130434783
False,22,LineaH,Caseros,47.47826086956522
False,22,LineaH,Cordoba,215.65217391304347
False,22,LineaH,Corrientes,109.21739130434783
False,22,LineaH,Facultad de Derecho,222.95652173913044
False,22,LineaH,Hospitales,51.56521739130435
False,22,LineaH,Humberto I,82.95652173913044
False,22,LineaH,Inclan,64.91304347826087
False,22,LineaH,Las Heras,397.30434782608694
False,22,LineaH,Once,176.30434782608697
False,22,LineaH,Patricios,125.73913043478261
False,22,LineaH,Santa Fe,222.2173913043478
False,22,LineaH,Venezuela,100.21739130434783
False,23,LineaA,Acoyte,16.17391304347826
False,23,LineaA,Alberti,19.217391304347824
False,23,LineaA,Carabobo,7.043478260869565
False,23,LineaA,Castro Barros,14.08695652173913
False,23,LineaA,Congreso,61.73913043478261
False,23,LineaA,Flores,4.521739130434782
False,23,LineaA,Lima,34.78260869565217
False,23,LineaA,Loria,22.91304347826087
False,23,LineaA,Pasco,3.4347826086956523
False,23,LineaA,Peru,36.91304347826087
False,23,LineaA,Piedras,36.17391304347826
False,23,LineaA,Plaza Miserere,28.652173913043477
False,23,LineaA,Plaza de Mayo,39.65217391304348
False,23,LineaA,Primera Junta,9.227272727272727
False,23,LineaA,Puan,5.863636363636363
False,23,LineaA,Rio de Janeiro,18.652173913043477
False,23,LineaA,Saenz PeÃÂ±a ,19.347826086956523
False,23,LineaA,San Pedrito,6.956521739130435
False,23,LineaB,Angel Gallardo,28.565217391304348
False,23,LineaB,Callao.B,83.6086956521739
False,23,LineaB,Carlos Gardel,78.3913043478261
False,23,LineaB,Carlos Pellegrini,136.7391304347826
